game_id,sport,season,season_type,date,as_of_date,away_team_id,home_team_id,status,away_common_opponents,home_common_opponents,away_games_played,home_games_played,away_head_to_head,home_head_to_head,home_advantage,away_last10_form,home_last10_form,away_season_scoring,home_season_scoring,away_travel_km,home_travel_km,away_last10_form_wins,away_last10_form_losses,away_last10_form_otl,away_last10_form_l10_pct,away_season_scoring_spg,away_season_scoring_sapg,away_season_scoring_gp,home_last10_form_wins,home_last10_form_losses,home_last10_form_otl,home_last10_form_l10_pct,home_season_scoring_spg,home_season_scoring_sapg,home_season_scoring_gp,away_common_opponents_opponents,away_common_opponents_games,away_common_opponents_wrf,away_common_opponents_wra,home_common_opponents_opponents,home_common_opponents_games,home_common_opponents_wrf,home_common_opponents_wra,away_head_to_head_games,away_head_to_head_avg_scored,away_head_to_head_avg_allowed,home_head_to_head_games,home_head_to_head_avg_scored,home_head_to_head_avg_allowed,final_away,final_home,actual_total,actual_margin,winner,feature_versions
2025020263,NHL,20252026,regular,2025-11-11,2025-11-11,nhl-wpg,nhl-van,final,,,15,17,,,0.25,,,,,1773.3,0.0,5,5,0,0.5,3.1333,2.6,15,4,5,1,0.45,2.9412,3.4118,17,6,7,4.2857,2.5714,6,8,3.0,3.375,,,,,,,5,3,8,-2,nhl-wpg,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020264,NHL,20252026,regular,2025-11-11,2025-11-11,nhl-cbj,nhl-sea,final,,,15,15,,,0.25,,,,,907.0,2703.6,5,4,1,0.55,3.2,3.3333,15,4,4,2,0.5,2.6,2.9333,15,5,5,3.8,3.2,5,5,2.6,2.8,,,,,,,2,1,3,-1,nhl-cbj,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020265,NHL,20252026,regular,2025-11-12,2025-11-12,nhl-nyr,nhl-tbl,final,,,17,15,,,0.25,,,,,1620.1,0.0,5,4,1,0.55,2.4118,2.5294,17,7,3,0,0.7,3.0667,2.7333,15,3,3,3.3333,1.6667,3,4,2.75,2.25,,,,,,,7,3,10,-4,nhl-nyr,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020266,NHL,20252026,regular,2025-11-12,2025-11-12,nhl-edm,nhl-phi,final,,,17,15,,,0.25,,,,,3238.8,0.0,4,3,3,0.55,3.0588,3.5882,17,6,3,1,0.65,2.8667,2.6,15,5,5,3.2,3.6,5,6,3.0,2.6667,,,,,,,2,1,3,-1,nhl-edm,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020267,NHL,20252026,regular,2025-11-12,2025-11-12,nhl-buf,nhl-uta,final,,,15,16,,,0.25,,,,,2929.9,2941.8,3,3,4,0.5,2.7333,3.2667,15,5,5,0,0.5,3.1875,3.125,16,6,8,2.875,3.5,6,7,3.1429,3.7143,1,1.0,2.0,1,2.0,1.0,2,5,7,3,nhl-uta,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020268,NHL,20252026,regular,2025-11-12,2025-11-12,nhl-njd,nhl-chi,final,,,16,16,,,0.25,,,,,1133.9,384.4,6,3,1,0.65,3.375,2.9375,16,6,3,1,0.65,3.3125,2.5625,16,6,6,3.6667,2.5,6,6,2.0,2.5,,,,,,,4,3,7,-1,nhl-njd,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020269,NHL,20252026,regular,2025-11-13,2025-11-13,nhl-lak,nhl-tor,final,,,17,17,,,0.25,,,,,504.1,690.7,6,2,2,0.7,2.9412,3.0588,17,5,5,0,0.5,3.6471,3.8235,17,6,7,3.0,3.4286,6,7,3.8571,4.0,,,,,,,4,3,7,-1,nhl-lak,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020270,NHL,20252026,regular,2025-11-13,2025-11-13,nhl-dal,nhl-mtl,final,,,17,16,,,0.25,,,,,185.4,0.0,7,1,2,0.8,3.0588,3.1176,17,6,2,2,0.7,3.625,3.25,16,6,7,3.1429,2.8571,6,7,3.7143,3.7143,,,,,,,7,0,7,-7,nhl-dal,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020271,NHL,20252026,regular,2025-11-13,2025-11-13,nhl-bos,nhl-ott,final,,,18,17,,,0.25,,,,,508.3,0.0,8,2,0,0.8,3.4444,3.2778,18,6,1,3,0.75,3.4706,3.5882,17,7,9,3.4444,2.6667,7,7,4.1429,4.7143,2,2.5,4.5,2,4.5,2.5,3,5,8,2,nhl-ott,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020272,NHL,20252026,regular,2025-11-13,2025-11-13,nhl-ana,nhl-det,final,,,16,16,,,0.25,,,,,1858.1,0.0,8,2,0,0.8,4.0,3.125,16,4,6,0,0.4,2.875,3.1875,16,5,6,4.1667,3.3333,5,5,2.0,2.0,1,5.0,2.0,1,2.0,5.0,3,6,9,3,nhl-det,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020273,NHL,20252026,regular,2025-11-13,2025-11-13,nhl-wsh,nhl-fla,final,,,16,16,,,0.25,,,,,1083.2,3475.1,4,5,1,0.45,2.875,2.4375,16,5,4,1,0.55,2.6875,3.0,16,5,5,1.6,4.0,5,5,3.4,3.2,,,,,,,3,6,9,3,nhl-fla,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020274,NHL,20252026,regular,2025-11-13,2025-11-13,nhl-edm,nhl-cbj,final,,,18,16,,,0.25,,,,,667.8,3232.9,4,3,3,0.55,3.0,3.4444,18,5,4,1,0.55,3.125,3.1875,16,8,9,2.4444,4.1111,8,8,2.375,2.875,1,5.0,4.0,1,4.0,5.0,4,5,9,1,nhl-cbj,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020275,NHL,20252026,regular,2025-11-13,2025-11-13,nhl-buf,nhl-col,final,,,16,17,,,0.25,,,,,595.7,0.0,3,3,4,0.5,2.6875,3.375,16,6,1,3,0.75,4.0,2.5294,17,4,6,2.1667,4.0,4,6,3.1667,2.5,1,1.0,3.0,1,3.0,1.0,3,6,9,3,nhl-col,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020276,NHL,20252026,regular,2025-11-13,2025-11-13,nhl-sjs,nhl-cgy,final,,,17,18,,,0.25,,,,,1692.3,2315.4,7,2,1,0.75,3.2353,3.3529,17,3,6,1,0.35,2.1111,3.2222,18,5,6,3.6667,3.6667,5,7,1.8571,3.2857,,,,,,,0,2,2,2,nhl-cgy,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020277,NHL,20252026,regular,2025-11-13,2025-11-13,nhl-nyi,nhl-vgk,final,,,16,15,,,0.25,,,,,3576.7,0.0,5,3,2,0.6,3.3125,3.3125,16,4,4,2,0.5,3.2,3.0,15,4,5,3.6,4.0,4,5,4.2,2.4,,,,,,,4,3,7,-1,nhl-nyi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020278,NHL,20252026,regular,2025-11-13,2025-11-13,nhl-wpg,nhl-sea,final,,,16,16,,,0.25,,,,,192.3,0.0,5,5,0,0.5,3.25,2.625,16,4,3,3,0.55,2.5,2.875,16,5,5,3.4,3.2,5,5,2.0,3.0,1,0.0,3.0,1,3.0,0.0,3,5,8,2,nhl-sea,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020279,NHL,20252026,regular,2025-11-14,2025-11-14,nhl-van,nhl-car,final,,,18,16,,,0.25,,,,,3865.9,0.0,4,5,1,0.45,2.9444,3.5,18,6,4,0,0.6,3.75,2.875,16,5,5,3.0,3.6,5,5,3.0,2.8,,,,,,,3,4,7,1,nhl-car,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020280,NHL,20252026,regular,2025-11-14,2025-11-14,nhl-phi,nhl-stl,final,,,16,17,,,0.25,,,,,1300.2,0.0,5,3,2,0.6,2.75,2.5625,16,3,5,2,0.4,2.7647,3.8235,17,5,5,2.4,1.8,5,6,2.6667,3.5,,,,,,,6,5,11,-1,nhl-phi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020281,NHL,20252026,regular,2025-11-14,2025-11-14,nhl-pit,nhl-nsh,final,,,17,18,,,0.25,,,,,759.5,1223.2,4,3,3,0.55,3.3529,2.8235,17,2,6,2,0.3,2.6111,3.6111,18,9,11,3.0,3.0909,9,11,2.4545,3.9091,,,,,,,1,2,3,1,nhl-nsh,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020282,NHL,20252026,regular,2025-11-14,2025-11-14,nhl-nyi,nhl-uta,final,,,17,17,,,0.25,,,,,592.0,0.0,5,3,2,0.6,3.3529,3.2941,17,5,5,0,0.5,3.2941,3.0588,17,6,7,3.1429,4.0,6,6,3.8333,3.1667,,,,,,,3,2,5,-1,nhl-nyi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020283,NHL,20252026,regular,2025-11-15,2025-11-15,nhl-tbl,nhl-fla,final,,,16,17,,,0.25,,,,,289.3,0.0,7,3,0,0.7,3.0625,3.0,16,6,3,1,0.65,2.8824,3.0,17,9,11,3.0,2.8182,9,11,3.2727,2.9091,,,,,,,3,1,4,-2,nhl-tbl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020284,NHL,20252026,regular,2025-11-15,2025-11-15,nhl-ana,nhl-min,final,,,17,18,,,0.25,,,,,857.9,0.0,7,3,0,0.7,3.9412,3.2941,17,4,3,3,0.55,2.8333,3.2778,18,7,7,4.5714,3.1429,7,8,2.375,3.875,,,,,,,0,2,2,2,nhl-min,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020285,NHL,20252026,regular,2025-11-15,2025-11-15,nhl-bos,nhl-mtl,final,,,19,17,,,0.25,,,,,185.4,0.0,8,2,0,0.8,3.4211,3.3684,19,5,3,2,0.6,3.4118,3.4706,17,5,9,3.4444,3.3333,5,5,3.8,2.8,,,,,,,3,2,5,-1,nhl-bos,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020286,NHL,20252026,regular,2025-11-15,2025-11-15,nhl-lak,nhl-ott,final,,,18,18,,,0.25,,,,,329.8,0.0,6,2,2,0.7,3.0,3.0556,18,6,1,3,0.75,3.5556,3.5556,18,5,5,3.4,2.8,5,5,2.2,4.8,,,,,,,1,0,1,-1,nhl-lak,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020287,NHL,20252026,regular,2025-11-15,2025-11-15,nhl-buf,nhl-det,final,,,17,17,,,0.25,,,,,1858.1,0.0,2,4,4,0.4,2.7059,3.5294,17,5,5,0,0.5,3.0588,3.1765,17,5,6,2.1667,3.0,5,7,3.7143,3.0,1,4.0,2.0,1,2.0,4.0,5,4,9,-1,nhl-buf,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020288,NHL,20252026,regular,2025-11-15,2025-11-15,nhl-njd,nhl-wsh,final,,,17,17,,,0.25,,,,,960.5,1449.8,6,3,1,0.65,3.4118,2.9412,17,3,6,1,0.35,2.8824,2.6471,17,7,7,3.1429,2.4286,7,9,3.3333,2.6667,,,,,,,3,2,5,-1,nhl-njd,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020289,NHL,20252026,regular,2025-11-15,2025-11-15,nhl-edm,nhl-car,final,,,19,17,,,0.25,,,,,596.5,0.0,4,3,3,0.55,3.0526,3.5263,19,6,4,0,0.6,3.7647,2.8824,17,7,9,2.4444,3.5556,7,7,4.2857,2.5714,,,,,,,4,3,7,-1,nhl-edm,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020290,NHL,20252026,regular,2025-11-15,2025-11-15,nhl-nyr,nhl-cbj,final,,,18,17,,,0.25,,,,,1338.3,0.0,6,3,1,0.65,2.6667,2.5556,18,6,3,1,0.65,3.2353,3.2353,17,12,14,2.5,2.3571,12,13,3.3846,3.4615,,,,,,,2,1,3,-1,nhl-nyr,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020291,NHL,20252026,regular,2025-11-15,2025-11-15,nhl-tor,nhl-chi,final,,,18,17,,,0.25,,,,,704.6,0.0,5,4,1,0.55,3.6111,3.8333,18,5,3,2,0.6,3.2941,2.6471,17,8,10,3.3,4.0,8,8,2.75,2.375,,,,,,,2,3,5,1,nhl-chi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020292,NHL,20252026,regular,2025-11-15,2025-11-15,nhl-vgk,nhl-stl,final,,,16,18,,,0.25,,,,,2218.1,0.0,3,4,3,0.45,3.1875,3.0625,16,3,4,3,0.45,2.8889,3.9444,18,4,5,3.4,2.2,4,6,2.8333,3.5,,,,,,,4,1,5,-3,nhl-vgk,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020293,NHL,20252026,regular,2025-11-15,2025-11-15,nhl-phi,nhl-dal,final,,,17,18,,,0.25,,,,,881.0,2437.6,6,2,2,0.7,2.9412,2.7059,17,7,1,2,0.8,3.2778,2.9444,18,10,13,3.0769,2.6154,10,11,3.7273,2.4545,,,,,,,1,5,6,4,nhl-dal,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020294,NHL,20252026,regular,2025-11-15,2025-11-15,nhl-wpg,nhl-cgy,final,,,17,19,,,0.25,,,,,710.8,0.0,5,5,0,0.5,3.2353,2.7647,17,4,5,1,0.45,2.1053,3.0526,19,7,7,3.8571,2.4286,7,7,1.1429,2.7143,2,3.5,2.0,2,2.0,3.5,4,3,7,-1,nhl-wpg,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020295,NHL,20252026,regular,2025-11-15,2025-11-15,nhl-sjs,nhl-sea,final,,,18,17,,,0.25,,,,,710.8,0.0,7,2,1,0.75,3.0556,3.2778,18,5,2,3,0.65,2.6471,2.8824,17,4,4,4.25,4.25,4,5,3.0,1.6,1,6.0,1.0,1,1.0,6.0,1,4,5,3,nhl-sea,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020296,NHL,20252026,regular,2025-11-16,2025-11-16,nhl-nsh,nhl-pit,final,,,19,18,,,0.25,,,,,759.5,759.5,2,6,2,0.3,2.5789,3.4737,19,3,3,4,0.5,3.2222,2.7778,18,9,11,2.4545,3.9091,9,11,3.0,3.0909,1,2.0,1.0,1,1.0,2.0,0,4,4,4,nhl-pit,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020297,NHL,20252026,regular,2025-11-16,2025-11-16,nhl-van,nhl-tbl,final,,,19,17,,,0.25,,,,,942.1,289.3,4,4,2,0.5,2.9474,3.5263,19,8,2,0,0.8,3.0588,2.8824,17,7,9,3.1111,3.2222,7,8,2.625,3.0,,,,,,,6,2,8,-4,nhl-van,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020298,NHL,20252026,regular,2025-11-16,2025-11-16,nhl-vgk,nhl-min,final,,,17,19,,,0.25,,,,,742.3,0.0,3,4,3,0.45,3.2353,2.9412,17,5,2,3,0.65,2.7895,3.1053,19,7,9,4.3333,2.7778,7,8,3.375,2.125,,,,,,,2,3,5,1,nhl-min,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020299,NHL,20252026,regular,2025-11-16,2025-11-16,nhl-det,nhl-nyr,final,,,18,19,,,0.25,,,,,774.2,768.2,5,4,1,0.55,3.1111,3.2778,18,7,3,0,0.7,2.6316,2.4737,19,7,9,3.0,3.4444,7,8,3.125,3.0,1,1.0,4.0,1,4.0,1.0,2,1,3,-1,nhl-det,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020300,NHL,20252026,regular,2025-11-16,2025-11-16,nhl-nyi,nhl-col,final,,,18,18,,,0.25,,,,,595.7,0.0,6,3,1,0.65,3.3333,3.2222,18,7,1,2,0.8,4.1111,2.5556,18,8,9,3.1111,3.2222,8,11,4.0909,2.6364,,,,,,,1,4,5,3,nhl-col,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020301,NHL,20252026,regular,2025-11-17,2025-11-17,nhl-car,nhl-bos,final,,,18,20,,,0.25,,,,,983.8,401.7,6,3,1,0.65,3.7222,2.9444,18,8,2,0,0.8,3.4,3.3,20,7,8,3.875,3.5,7,11,3.9091,3.1818,1,1.0,2.0,1,2.0,1.0,3,1,4,-2,nhl-car,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020302,NHL,20252026,regular,2025-11-17,2025-11-17,nhl-edm,nhl-buf,final,,,20,18,,,0.25,,,,,786.4,347.1,5,3,2,0.6,3.1,3.5,20,2,4,4,0.4,2.8333,3.5556,18,9,11,3.4545,3.8182,9,12,2.6667,3.9167,,,,,,,1,5,6,4,nhl-buf,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020303,NHL,20252026,regular,2025-11-17,2025-11-17,nhl-van,nhl-fla,final,,,20,18,,,0.25,,,,,289.3,0.0,4,4,2,0.5,3.1,3.45,20,5,4,1,0.55,2.7778,3.0,18,5,6,3.5,3.3333,5,5,3.4,3.2,,,,,,,5,8,13,3,nhl-fla,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020304,NHL,20252026,regular,2025-11-17,2025-11-17,nhl-lak,nhl-wsh,final,,,19,18,,,0.25,,,,,717.2,0.0,7,2,1,0.75,2.8947,2.8947,19,2,6,2,0.3,2.8333,2.6667,18,8,9,2.2222,2.8889,8,8,3.0,3.125,,,,,,,1,2,3,1,nhl-wsh,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020305,NHL,20252026,regular,2025-11-17,2025-11-17,nhl-mtl,nhl-cbj,final,,,18,18,,,0.25,,,,,984.6,0.0,4,4,2,0.5,3.3333,3.4444,18,5,3,2,0.6,3.1111,3.1667,18,10,11,3.1818,3.7273,10,11,3.0909,3.0,,,,,,,3,4,7,1,nhl-cbj,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020306,NHL,20252026,regular,2025-11-17,2025-11-17,nhl-uta,nhl-ana,final,,,18,18,,,0.25,,,,,936.7,2448.8,4,5,1,0.45,3.2222,3.0556,18,7,3,0,0.7,3.7222,3.2222,18,8,9,3.2222,2.5556,8,8,3.5,3.25,,,,,,,2,3,5,1,nhl-ana,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020307,NHL,20252026,regular,2025-11-18,2025-11-18,nhl-stl,nhl-tor,final,,,19,19,,,0.25,,,,,1063.0,704.6,3,4,3,0.45,2.7895,3.9474,19,4,5,1,0.45,3.5263,3.7895,19,10,12,3.0833,4.25,10,12,3.4167,3.75,,,,,,,2,3,5,1,nhl-tor,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020308,NHL,20252026,regular,2025-11-18,2025-11-18,nhl-sea,nhl-det,final,,,18,19,,,0.25,,,,,3111.5,774.2,5,2,3,0.65,2.7222,2.7778,18,5,4,1,0.55,3.0526,3.1579,19,9,11,3.0,2.7273,9,13,3.0769,3.0,,,,,,,2,4,6,2,nhl-det,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020309,NHL,20252026,regular,2025-11-18,2025-11-18,nhl-njd,nhl-tbl,final,,,18,18,,,0.25,,,,,1317.6,0.0,6,3,1,0.65,3.3889,2.8889,18,7,3,0,0.7,3.0,3.0556,18,6,7,3.1429,3.2857,6,7,2.5714,2.5714,1,5.0,3.0,1,3.0,5.0,1,5,6,4,nhl-tbl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020310,NHL,20252026,regular,2025-11-18,2025-11-18,nhl-nyi,nhl-dal,final,,,19,19,,,0.25,,,,,1066.1,0.0,6,3,1,0.65,3.2105,3.2632,19,7,1,2,0.8,3.3684,2.8421,19,9,10,2.7,3.7,9,9,3.5556,2.5556,,,,,,,3,2,5,-1,nhl-nyi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020311,NHL,20252026,regular,2025-11-18,2025-11-18,nhl-cbj,nhl-wpg,final,,,19,18,,,0.25,,,,,1562.3,1200.9,5,3,2,0.6,3.1579,3.1579,19,5,5,0,0.5,3.2778,2.7778,18,8,8,3.25,3.0,8,11,3.7273,2.8182,,,,,,,2,5,7,3,nhl-wpg,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020312,NHL,20252026,regular,2025-11-18,2025-11-18,nhl-cgy,nhl-chi,final,,,20,18,,,0.25,,,,,2245.8,0.0,3,5,2,0.4,2.15,3.1,20,5,3,2,0.6,3.2778,2.6111,18,8,11,2.1818,3.5455,8,9,3.8889,2.8889,1,0.0,4.0,1,4.0,0.0,2,5,7,3,nhl-chi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020313,NHL,20252026,regular,2025-11-18,2025-11-18,nhl-nyr,nhl-vgk,final,,,20,18,,,0.25,,,,,3591.4,2099.6,7,3,0,0.7,2.55,2.45,20,3,3,4,0.5,3.1667,2.9444,18,8,9,2.4444,3.3333,8,11,3.1818,2.4545,,,,,,,2,3,5,1,nhl-vgk,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020314,NHL,20252026,regular,2025-11-18,2025-11-18,nhl-uta,nhl-sjs,final,,,19,19,,,0.25,,,,,534.8,1144.7,3,5,2,0.4,3.1579,3.0526,19,6,3,1,0.65,2.9474,3.3158,19,6,7,3.0,2.2857,6,7,3.1429,3.1429,1,6.0,3.0,1,3.0,6.0,2,3,5,1,nhl-sjs,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020315,NHL,20252026,regular,2025-11-19,2025-11-19,nhl-edm,nhl-wsh,final,,,21,19,,,0.25,,,,,468.9,0.0,4,4,2,0.5,3.0,3.5714,21,3,5,2,0.4,2.7895,2.5789,19,11,14,2.8571,3.3571,11,12,2.8333,2.3333,,,,,,,4,7,11,3,nhl-wsh,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
2025020316,NHL,20252026,regular,2025-11-19,2025-11-19,nhl-cgy,nhl-buf,final,,,21,19,,,0.25,,,,,730.7,0.0,3,5,2,0.4,2.1429,3.1905,21,3,4,3,0.45,2.9474,3.4211,19,8,9,2.8889,2.7778,8,10,2.9,3.4,,,,,,,6,2,8,-4,nhl-cgy,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
